adres,postcode,huisnummer,straat,woonplaats,gemeente,objecttype,lat,lng
"Johannes Vermeerhof 19, 1394GG Nederhorst den Berg","1394GG","19","Johannes Vermeerhof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26583273,5.04288019
"Jozef Israëlslaan 19, 1394EK Nederhorst den Berg","1394EK","19","Jozef Israëlslaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26422127,5.04125255
"Kastanjelaan 19, 1394CB Nederhorst den Berg","1394CB","19","Kastanjelaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25221398,5.04601448
"Kievitslaan 19, 1394CP Nederhorst den Berg","1394CP","19","Kievitslaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2546818,5.04700856
"Lange Wetering 19, 1394KC Nederhorst den Berg","1394KC","19","Lange Wetering","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25745589,5.04591818
"Legakker 19, 1394KV Nederhorst den Berg","1394KV","19","Legakker","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25735327,5.0477351
"Lijsterlaan 19, 1394CD Nederhorst den Berg","1394CD","19","Lijsterlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25386232,5.04645831
"Machineweg 19, 1394AS Nederhorst den Berg","1394AS","19","Machineweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25280538,5.07877669
"Meerlaan 19, 1394AB Nederhorst den Berg","1394AB","19","Meerlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25234972,5.0507023
"Meidoornhof 19, 1394JP Nederhorst den Berg","1394JP","19","Meidoornhof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25228384,5.04630331
"Meidoornlaan 19, 1394BZ Nederhorst den Berg","1394BZ","19","Meidoornlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2516471,5.04648714
"Meindert Hobbemastraat 19, 1394EE Nederhorst den Berg","1394EE","19","Meindert Hobbemastraat","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26432094,5.0391858
"Nieuw Walden 19, 1394PA Nederhorst den Berg","1394PA","19","Nieuw Walden","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25291048,5.08301893
"Olmenlaan 19, 1394JT Nederhorst den Berg","1394JT","19","Olmenlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25042649,5.04792664
"Patrijslaan 19, 1394CM Nederhorst den Berg","1394CM","19","Patrijslaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2550129,5.04650808
"Paulus Potterstraat 19, 1394EZ Nederhorst den Berg","1394EZ","19","Paulus Potterstraat","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26640865,5.04004843
"Pieter de Hooghlaan 19, 1394GJ Nederhorst den Berg","1394GJ","19","Pieter de Hooghlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.266054,5.04434306
"Prunuslaan 19, 1394BW Nederhorst den Berg","1394BW","19","Prunuslaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25153654,5.04717903
"Rembrandt van Rijnhof 19, 1394EH Nederhorst den Berg","1394EH","19","Rembrandt van Rijnhof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26404258,5.03927587
"Rivièrahof 19, 1394DB Nederhorst den Berg","1394DB","19","Rivièrahof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25380311,5.04774752
"Torenweg 19, 1394EA Nederhorst den Berg","1394EA","19","Torenweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2626965,5.04183493
"Uiterdijksehof 19, 1394JK Nederhorst den Berg","1394JK","19","Uiterdijksehof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25115149,5.04919986
"Vaartweg 19, 1394GL Nederhorst den Berg","1394GL","19","Vaartweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26370602,5.04781992
"Veenderij 19, 1394LA Nederhorst den Berg","1394LA","19","Veenderij","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25804734,5.04531314
"Venenburg 19, 1394NB Nederhorst den Berg","1394NB","19","Venenburg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25289111,5.04940934
"Vreelandseweg 19, 1394BL Nederhorst den Berg","1394BL","19","Vreelandseweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25195853,5.04513048
"Wethouder Bloklaan 19, 1394BT Nederhorst den Berg","1394BT","19","Wethouder Bloklaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25111228,5.04796714
"Wilgenlaan 19, 1394JS Nederhorst den Berg","1394JS","19","Wilgenlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.24961613,5.0473487
"Zoddeland 19-GA, 1394KP Nederhorst den Berg","1394KP","19-GA","Zoddeland","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25662468,5.04753561
"Eilandseweg 19a, 1394JG Nederhorst den Berg","1394JG","19a","Eilandseweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26372265,5.02802579
"Hinderdam 19a, 1394JB Nederhorst den Berg","1394JB","19a","Hinderdam","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.28202412,5.06123746
"Venenburg 19a, 1394NB Nederhorst den Berg","1394NB","19a","Venenburg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25289111,5.04940934
"Eilandseweg 19b, 1394JG Nederhorst den Berg","1394JG","19b","Eilandseweg","Nederhorst den Berg","Wijdemeren","ligplaats",52.26355355,5.02852113
"Hinderdam 19b, 1394JB Nederhorst den Berg","1394JB","19b","Hinderdam","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.28195091,5.06152636
"Eilandseweg 19c, 1394JG Nederhorst den Berg","1394JG","19c","Eilandseweg","Nederhorst den Berg","Wijdemeren","ligplaats",52.26342551,5.0288376
"Anton Mauvelaan 20, 1394EM Nederhorst den Berg","1394EM","20","Anton Mauvelaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26509418,5.0392823
"Blijklaan 20, 1394KB Nederhorst den Berg","1394KB","20","Blijklaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26081802,5.0460282
"Cederlaan 20, 1394JV Nederhorst den Berg","1394JV","20","Cederlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25061814,5.04580709
"De Biezen 20, 1394LS Nederhorst den Berg","1394LS","20","De Biezen","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25968183,5.04798099
"De Kooi 20, 1394NE Nederhorst den Berg","1394NE","20","De Kooi","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25593005,5.04786151
"De Vijnen 20, 1394KM Nederhorst den Berg","1394KM","20","De Vijnen","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2565481,5.04591049
"Dobbelaan 20, 1394LN Nederhorst den Berg","1394LN","20","Dobbelaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2604805,5.04755013
"Dwarsweg 20, 1394AZ Nederhorst den Berg","1394AZ","20","Dwarsweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25590646,5.07385951
"Eilandseweg 20, 1394JG Nederhorst den Berg","1394JG","20","Eilandseweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26324779,5.02895511
"Eilandseweg 20-TRAF, 1394JG Nederhorst den Berg","1394JG","20-TRAF","Eilandseweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26340214,5.02938126
"Esdoornlaan 20, 1394BS Nederhorst den Berg","1394BS","20","Esdoornlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25110379,5.04671372
"Frans Halshof 20, 1394ES Nederhorst den Berg","1394ES","20","Frans Halshof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26511804,5.041289
"Gebroeders Marislaan 20, 1394ED Nederhorst den Berg","1394ED","20","Gebroeders Marislaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26405032,5.03885101
"George Hendrik Breitnerlaan 20-GA, 1394EV Nederhorst den Berg","1394EV","20-GA","George Hendrik Breitnerlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26507249,5.04219194
"Googpad 20, 1394HA Nederhorst den Berg","1394HA","20","Googpad","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.27716913,5.06391614
"Hinderdam 20, 1394JB Nederhorst den Berg","1394JB","20","Hinderdam","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.28347162,5.06041739
"Jacob van Ruysdaelstraat 20, 1394GH Nederhorst den Berg","1394GH","20","Jacob van Ruysdaelstraat","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26559896,5.0428527
"Jan Josephsz van Goyenstraat 20, 1394EP Nederhorst den Berg","1394EP","20","Jan Josephsz van Goyenstraat","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26561695,5.04066497
"Jan Steenhof 20, 1394GB Nederhorst den Berg","1394GB","20","Jan Steenhof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26614383,5.0416912
"Johannes Bosboomlaan 20, 1394EX Nederhorst den Berg","1394EX","20","Johannes Bosboomlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26614702,5.03971354
"Jozef Israëlslaan 20, 1394EK Nederhorst den Berg","1394EK","20","Jozef Israëlslaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26407779,5.0420881
"Kerkstraat 20, 1394CX Nederhorst den Berg","1394CX","20","Kerkstraat","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26366982,5.04396625
"Kievitslaan 20, 1394CR Nederhorst den Berg","1394CR","20","Kievitslaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25452679,5.04716218
"Lange Wetering 20, 1394KH Nederhorst den Berg","1394KH","20","Lange Wetering","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25771852,5.04660454
"Legakker 20-GA, 1394KW Nederhorst den Berg","1394KW","20-GA","Legakker","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25715495,5.04753156
"Lijsterlaan 20, 1394CG Nederhorst den Berg","1394CG","20","Lijsterlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25490235,5.04557162
"Machineweg 20, 1394AV Nederhorst den Berg","1394AV","20","Machineweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25197672,5.07992068
"Meerhoekweg 20, 1394JJ Nederhorst den Berg","1394JJ","20","Meerhoekweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2524905,5.04761109
"Meerlaan 20, 1394AB Nederhorst den Berg","1394AB","20","Meerlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25254661,5.05157339
"Meidoornhof 20, 1394JP Nederhorst den Berg","1394JP","20","Meidoornhof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25227036,5.04630341
"Meidoornlaan 20, 1394CA Nederhorst den Berg","1394CA","20","Meidoornlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25186638,5.04623927
"Meindert Hobbemastraat 20, 1394EG Nederhorst den Berg","1394EG","20","Meindert Hobbemastraat","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26455755,5.04018006
"Middenweg 20, 1394AK Nederhorst den Berg","1394AK","20","Middenweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.24829482,5.05451077
"Nieuw Walden 20, 1394PB Nederhorst den Berg","1394PB","20","Nieuw Walden","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2523668,5.08130922
"Overmeerseweg 20, 1394BC Nederhorst den Berg","1394BC","20","Overmeerseweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26251504,5.04557178
"Pieter de Hooghlaan 20, 1394GK Nederhorst den Berg","1394GK","20","Pieter de Hooghlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26561085,5.04384874
"Platanenlaan 20, 1394JR Nederhorst den Berg","1394JR","20","Platanenlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.24996538,5.04727266
"Prunuslaan 20, 1394BX Nederhorst den Berg","1394BX","20","Prunuslaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2515987,5.04691496
"Rembrandt van Rijnhof 20, 1394EJ Nederhorst den Berg","1394EJ","20","Rembrandt van Rijnhof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26405626,5.04087245
"Rivièrahof 20, 1394DC Nederhorst den Berg","1394DC","20","Rivièrahof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25330967,5.04805883
"Slotlaan 20, 1394BK Nederhorst den Berg","1394BK","20","Slotlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25649467,5.04298171
"Turfstekerslaan 20, 1394KZ Nederhorst den Berg","1394KZ","20","Turfstekerslaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2576647,5.04758773
"Uiterdijksehof 20, 1394JM Nederhorst den Berg","1394JM","20","Uiterdijksehof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25091216,5.04883859
"Vaartweg 20, 1394GL Nederhorst den Berg","1394GL","20","Vaartweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26355256,5.04796058
"Veenderij 20, 1394LB Nederhorst den Berg","1394LB","20","Veenderij","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25812039,5.04570803
"Venenburg 20, 1394NB Nederhorst den Berg","1394NB","20","Venenburg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25332072,5.04877635
"Vincent van Goghstraat 20, 1394EC Nederhorst den Berg","1394EC","20","Vincent van Goghstraat","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26355876,5.03979234
"Voorstraat 20, 1394CT Nederhorst den Berg","1394CT","20","Voorstraat","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26467949,5.04501316
"Vreelandseweg 20, 1394BM Nederhorst den Berg","1394BM","20","Vreelandseweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25284087,5.04472832
"Wethouder Bloklaan 20, 1394BT Nederhorst den Berg","1394BT","20","Wethouder Bloklaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25144805,5.04766297
"Wilgenlaan 20, 1394JS Nederhorst den Berg","1394JS","20","Wilgenlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.24924929,5.04779733
"Zoddeland 20, 1394KR Nederhorst den Berg","1394KR","20","Zoddeland","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25642691,5.04752247
"Machineweg 20A, 1394AV Nederhorst den Berg","1394AV","20A","Machineweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25204021,5.08025045
"Vreelandseweg 20a, 1394BM Nederhorst den Berg","1394BM","20a","Vreelandseweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25275852,5.0448817
"Cederlaan 21, 1394JV Nederhorst den Berg","1394JV","21","Cederlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25058386,5.04740325
"Dammerweg 21, 1394GM Nederhorst den Berg","1394GM","21","Dammerweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26767266,5.04656173
"De Biezen 21, 1394LR Nederhorst den Berg","1394LR","21","De Biezen","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25947368,5.04748458
"De Grienden 21, 1394KS Nederhorst den Berg","1394KS","21","De Grienden","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25680566,5.04795897
"Dobbelaan 21, 1394LL Nederhorst den Berg","1394LL","21","Dobbelaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26071967,5.04633257
"Eilandseweg 21, 1394JG Nederhorst den Berg","1394JG","21","Eilandseweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26306325,5.02907681
"Esdoornlaan 21, 1394BS Nederhorst den Berg","1394BS","21","Esdoornlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25107724,5.04686037
"Fazantelaan 21, 1394CH Nederhorst den Berg","1394CH","21","Fazantelaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25435047,5.0474358
"Frans Halshof 21, 1394ER Nederhorst den Berg","1394ER","21","Frans Halshof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26515,5.03992641
"George Hendrik Breitnerlaan 21, 1394ET Nederhorst den Berg","1394ET","21","George Hendrik Breitnerlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26532871,5.04165792
"Hendrik Willem Mesdaglaan 21, 1394GC Nederhorst den Berg","1394GC","21","Hendrik Willem Mesdaglaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26637567,5.04210254
"Jan Josephsz van Goyenstraat 21, 1394EN Nederhorst den Berg","1394EN","21","Jan Josephsz van Goyenstraat","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26535653,5.03942246
"Jan Steenhof 21, 1394GA Nederhorst den Berg","1394GA","21","Jan Steenhof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2661939,5.04037239
"Johannes Vermeerhof 21, 1394GG Nederhorst den Berg","1394GG","21","Johannes Vermeerhof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26583243,5.04277765
"Jozef Israëlslaan 21, 1394EK Nederhorst den Berg","1394EK","21","Jozef Israëlslaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26427443,5.04123261
"Kastanjelaan 21, 1394CB Nederhorst den Berg","1394CB","21","Kastanjelaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2522535,5.04542861
"Lange Wetering 21, 1394KC Nederhorst den Berg","1394KC","21","Lange Wetering","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25746509,5.04599134
"Legakker 21, 1394KV Nederhorst den Berg","1394KV","21","Legakker","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2574042,5.04781563
"Lijsterlaan 21, 1394CD Nederhorst den Berg","1394CD","21","Lijsterlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25388907,5.04638488
"Machineweg 21, 1394AS Nederhorst den Berg","1394AS","21","Machineweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25311632,5.07920986
"Meerlaan 21, 1394AB Nederhorst den Berg","1394AB","21","Meerlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25254994,5.05165962
"Meidoornhof 21, 1394JP Nederhorst den Berg","1394JP","21","Meidoornhof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25225688,5.04630351
"Meidoornlaan 21, 1394BZ Nederhorst den Berg","1394BZ","21","Meidoornlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25159593,5.04647202
"Meindert Hobbemastraat 21, 1394EE Nederhorst den Berg","1394EE","21","Meindert Hobbemastraat","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26432068,5.03909791
"Middenweg 21, 1394AC Nederhorst den Berg","1394AC","21","Middenweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.24977262,5.06626911
"Nieuw Walden 21, 1394PA Nederhorst den Berg","1394PA","21","Nieuw Walden","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25309922,5.08301764
"Olmenlaan 21, 1394JT Nederhorst den Berg","1394JT","21","Olmenlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25044173,5.04784237
"Paulus Potterstraat 21, 1394EZ Nederhorst den Berg","1394EZ","21","Paulus Potterstraat","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26642633,5.03994575
"Pieter de Hooghlaan 21, 1394GJ Nederhorst den Berg","1394GJ","21","Pieter de Hooghlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26600783,5.04437304
"Prunuslaan 21, 1394BW Nederhorst den Berg","1394BW","21","Prunuslaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25150051,5.04715002
"Rembrandt van Rijnhof 21, 1394EH Nederhorst den Berg","1394EH","21","Rembrandt van Rijnhof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26411513,5.03949503
"Rivièrahof 21, 1394DB Nederhorst den Berg","1394DB","21","Rivièrahof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.2537772,5.04811385
"Slotlaan 21, 1394BK Nederhorst den Berg","1394BK","21","Slotlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25675072,5.04276943
"Torenweg 21, 1394EA Nederhorst den Berg","1394EA","21","Torenweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26270082,5.04175417
"Uiterdijksehof 21, 1394JK Nederhorst den Berg","1394JK","21","Uiterdijksehof","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25112009,5.04926169
"Vaartweg 21, 1394GL Nederhorst den Berg","1394GL","21","Vaartweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26362902,5.04822302
"Veenderij 21, 1394LA Nederhorst den Berg","1394LA","21","Veenderij","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25809236,5.04534209
"Voorstraat 21, 1394CT Nederhorst den Berg","1394CT","21","Voorstraat","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.26476928,5.04498318
"Vreelandseweg 21, 1394BL Nederhorst den Berg","1394BL","21","Vreelandseweg","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25184978,5.04519566
"Wethouder Bloklaan 21, 1394BT Nederhorst den Berg","1394BT","21","Wethouder Bloklaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25107137,5.04794408
"Wilgenlaan 21, 1394JS Nederhorst den Berg","1394JS","21","Wilgenlaan","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.24951885,5.04820045
"Zoddeland 21-GA, 1394KP Nederhorst den Berg","1394KP","21-GA","Zoddeland","Nederhorst den Berg","Wijdemeren","verblijfsobject",52.25662481,5.04757955
