adres,postcode,huisnummer,straat,woonplaats,gemeente,objecttype,lat,lng
"Legakker 11, 1394KV Nederhorst den Berg",1394KV,11,Legakker,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25736104,5.0473103
"Lijsterlaan 11, 1394CD Nederhorst den Berg",1394CD,11,Lijsterlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25350273,5.04643177
"Lijsterlaan 11-GA, 1394CD Nederhorst den Berg",1394CD,11-GA,Lijsterlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2535611,5.04605741
"Machineweg 11, 1394AS Nederhorst den Berg",1394AS,11,Machineweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25160708,5.0794839
"Meerlaan 11, 1394AA Nederhorst den Berg",1394AA,11,Meerlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25257705,5.04958746
"Meidoornhof 11, 1394JP Nederhorst den Berg",1394JP,11,Meidoornhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25239169,5.04630248
"Meidoornlaan 11, 1394BZ Nederhorst den Berg",1394BZ,11,Meidoornlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25183451,5.04655639
"Meindert Hobbemastraat 11, 1394EE Nederhorst den Berg",1394EE,11,Meindert Hobbemastraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26435045,5.04004984
"Middenweg 11, 1394AC Nederhorst den Berg",1394AC,11,Middenweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24954855,5.06142178
"Nieuw Walden 11, 1394PA Nederhorst den Berg",1394PA,11,Nieuw Walden,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25232651,5.08311078
"Olmenlaan 11, 1394JT Nederhorst den Berg",1394JT,11,Olmenlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25036623,5.04824585
"Patrijslaan 11, 1394CM Nederhorst den Berg",1394CM,11,Patrijslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25488636,5.04626008
"Paulus Potterstraat 11, 1394EZ Nederhorst den Berg",1394EZ,11,Paulus Potterstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26640224,5.04092743
"Pieter de Hooghlaan 11, 1394GJ Nederhorst den Berg",1394GJ,11,Pieter de Hooghlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26627746,5.04437096
"Prunuslaan 11, 1394BW Nederhorst den Berg",1394BW,11,Prunuslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25176294,5.04727697
"Randweg 11, 1394NA Nederhorst den Berg",1394NA,11,Randweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25370744,5.04886128
"Rembrandt van Rijnhof 11, 1394EH Nederhorst den Berg",1394EH,11,Rembrandt van Rijnhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26379996,5.03929242
"Rivièrahof 11, 1394DB Nederhorst den Berg",1394DB,11,Rivièrahof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25354125,5.04732482
"Slotlaan 11, 1394BK Nederhorst den Berg",1394BK,11,Slotlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25984957,5.04381994
"Spiegelweg 11, 1394JA Nederhorst den Berg",1394JA,11,Spiegelweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27993857,5.0637154
"Torenweg 11, 1394EA Nederhorst den Berg",1394EA,11,Torenweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26306955,5.04153929
"Turfstekerslaan 11, 1394KX Nederhorst den Berg",1394KX,11,Turfstekerslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25799954,5.04743724
"Uiterdijksehof 11, 1394JK Nederhorst den Berg",1394JK,11,Uiterdijksehof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25135192,5.04861558
"Veenderij 11, 1394LA Nederhorst den Berg",1394LA,11,Veenderij,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25784774,5.04524841
"Venenburg 11, 1394NB Nederhorst den Berg",1394NB,11,Venenburg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25286595,5.05003925
"Voorstraat 11, 1394CS Nederhorst den Berg",1394CS,11,Voorstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26427458,5.04485514
"Vreelandseweg 11, 1394BL Nederhorst den Berg",1394BL,11,Vreelandseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25234705,5.0450597
"Wethouder Bloklaan 11, 1394BT Nederhorst den Berg",1394BT,11,Wethouder Bloklaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2518,5.0481582
"Wilgenlaan 11, 1394JS Nederhorst den Berg",1394JS,11,Wilgenlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24967043,5.04703969
"Zoddeland 11, 1394KP Nederhorst den Berg",1394KP,11,Zoddeland,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25672262,5.04721265
"Eilandseweg 11a, 1394JE Nederhorst den Berg",1394JE,11a,Eilandseweg,Nederhorst den Berg,Wijdemeren,ligplaats,52.27194422,5.02688695
"Johannes Vermeerhof 11a-GA, 1394GG Nederhorst den Berg",1394GG,11a-GA,Johannes Vermeerhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26576189,5.04324696
"Machineweg 11a, 1394AS Nederhorst den Berg",1394AS,11a,Machineweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25155262,5.07916342
"Meerlaan 11a, 1394AA Nederhorst den Berg",1394AA,11a,Meerlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25257705,5.04958746
"Middenweg 11a, 1394AC Nederhorst den Berg",1394AC,11a,Middenweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24933803,5.06143757
"Johannes Vermeerhof 11b-GA, 1394GG Nederhorst den Berg",1394GG,11b-GA,Johannes Vermeerhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26573493,5.04324717
"Middenweg 11b, 1394AC Nederhorst den Berg",1394AC,11b,Middenweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24936749,5.06154044
"Johannes Vermeerhof 11c-GA, 1394GG Nederhorst den Berg",1394GG,11c-GA,Johannes Vermeerhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26570797,5.04324738
"Johannes Vermeerhof 11d-GA, 1394GG Nederhorst den Berg",1394GG,11d-GA,Johannes Vermeerhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.265681,5.04324759
"Acacialaan 12, 1394BV Nederhorst den Berg",1394BV,12,Acacialaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25218508,5.04767199
"Aelbert Cuypstraat 12, 1394GE Nederhorst den Berg",1394GE,12,Aelbert Cuypstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2664622,5.04299251
"Ankeveensepad 12, 1394GW Nederhorst den Berg",1394GW,12,Ankeveensepad,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26422974,5.05433307
"Anton Mauvelaan 12, 1394EM Nederhorst den Berg",1394EM,12,Anton Mauvelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26486059,5.03931342
"Blijklaan 12, 1394KB Nederhorst den Berg",1394KB,12,Blijklaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26094874,5.04605546
"Brugstraat 12, 1394CV Nederhorst den Berg",1394CV,12,Brugstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26403925,5.04428566
"Cederlaan 12, 1394JV Nederhorst den Berg",1394JV,12,Cederlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25056061,5.04586476
"Dammerweg 12, 1394GM Nederhorst den Berg",1394GM,12,Dammerweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26654516,5.04617489
"De Biezen 12, 1394LS Nederhorst den Berg",1394LS,12,De Biezen,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2592951,5.04789605
"De Grienden 12, 1394KT Nederhorst den Berg",1394KT,12,De Grienden,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25683195,5.04772443
"De Kooi 12, 1394NE Nederhorst den Berg",1394NE,12,De Kooi,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25567584,5.04779564
"De Vijnen 12, 1394KM Nederhorst den Berg",1394KM,12,De Vijnen,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25662776,5.04548515
"Dobbelaan 12, 1394LN Nederhorst den Berg",1394LN,12,Dobbelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26047954,5.04721325
"Dwarsweg 12, 1394AZ Nederhorst den Berg",1394AZ,12,Dwarsweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25627227,5.07624421
"Eilandseweg 12, 1394JE Nederhorst den Berg",1394JE,12,Eilandseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27214708,5.02626927
"Eilandseweg 12-WS, 1394JE Nederhorst den Berg",1394JE,12-WS,Eilandseweg,Nederhorst den Berg,Wijdemeren,ligplaats,52.27209573,5.0264884
"Eksterlaan 12, 1394CL Nederhorst den Berg",1394CL,12,Eksterlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25514725,5.04634595
"Esdoornlaan 12, 1394BR Nederhorst den Berg",1394BR,12,Esdoornlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25129919,5.0459068
"Fazantelaan 12, 1394CJ Nederhorst den Berg",1394CJ,12,Fazantelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25409038,5.04762817
"Frans Halshof 12, 1394ES Nederhorst den Berg",1394ES,12,Frans Halshof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26487546,5.04132018
"Gebroeders Marislaan 12, 1394ED Nederhorst den Berg",1394ED,12,Gebroeders Marislaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26382572,5.03888206
"George Hendrik Breitnerlaan 12, 1394EV Nederhorst den Berg",1394EV,12,George Hendrik Breitnerlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26479808,5.04274797
"Hendrik Willem Mesdaglaan 12, 1394GD Nederhorst den Berg",1394GD,12,Hendrik Willem Mesdaglaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2664574,5.04256778
"Hinderdam 12, 1394JB Nederhorst den Berg",1394JB,12,Hinderdam,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.28240942,5.05982436
"Hoepelbuigerslaan 12, 1394LG Nederhorst den Berg",1394LG,12,Hoepelbuigerslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25831402,5.04740555
"Jacob van Ruysdaelstraat 12, 1394GH Nederhorst den Berg",1394GH,12,Jacob van Ruysdaelstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26551935,5.04329278
"Jan Josephsz van Goyenstraat 12, 1394EP Nederhorst den Berg",1394EP,12,Jan Josephsz van Goyenstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26561922,5.04103315
"Jan Steenhof 12, 1394GB Nederhorst den Berg",1394GB,12,Jan Steenhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26591935,5.04176619
"Johannes Bosboomlaan 12, 1394EX Nederhorst den Berg",1394EX,12,Johannes Bosboomlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26591343,5.03974466
"Jozef Israëlslaan 12, 1394EK Nederhorst den Berg",1394EK,12,Jozef Israëlslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26407779,5.0420881
"Kastanjelaan 12, 1394CC Nederhorst den Berg",1394CC,12,Kastanjelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25197339,5.04594556
"Kievitslaan 12, 1394CR Nederhorst den Berg",1394CR,12,Kievitslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25439381,5.04687895
"Lange Wetering 12, 1394KH Nederhorst den Berg",1394KH,12,Lange Wetering,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25757455,5.04654706
"Legakker 12, 1394KW Nederhorst den Berg",1394KW,12,Legakker,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25705516,5.04721011
"Lijsterlaan 12, 1394CG Nederhorst den Berg",1394CG,12,Lijsterlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25361428,5.04687592
"Machineweg 12, 1394AV Nederhorst den Berg",1394AV,12,Machineweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.251294,5.08005719
"Meerhoekweg 12, 1394JJ Nederhorst den Berg",1394JJ,12,Meerhoekweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25261452,5.0471027
"Meidoornhof 12, 1394JP Nederhorst den Berg",1394JP,12,Meidoornhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25237821,5.04630258
"Meindert Hobbemastraat 12, 1394EG Nederhorst den Berg",1394EG,12,Meindert Hobbemastraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26455871,5.04057556
"Nieuw Walden 12, 1394PB Nederhorst den Berg",1394PB,12,Nieuw Walden,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25278907,5.08124774
"Overmeerseweg 12, 1394BC Nederhorst den Berg",1394BC,12,Overmeerseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26280637,5.0456647
"Patrijslaan 12, 1394CN Nederhorst den Berg",1394CN,12,Patrijslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2547069,5.04636397
"Pieter de Hooghlaan 12, 1394GK Nederhorst den Berg",1394GK,12,Pieter de Hooghlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26616799,5.04381514
"Platanenlaan 12, 1394JR Nederhorst den Berg",1394JR,12,Platanenlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2500742,5.04671971
"Prunuslaan 12, 1394BX Nederhorst den Berg",1394BX,12,Prunuslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25181465,5.04700118
"Reeweg 12-01, 1394JD Nederhorst den Berg",1394JD,12-01,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27171175,5.04648194
"Reeweg 12-03, 1394JD Nederhorst den Berg",1394JD,12-03,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27193229,5.04653063
"Reeweg 12-04, 1394JD Nederhorst den Berg",1394JD,12-04,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27172682,5.04634032
"Reeweg 12-06, 1394JD Nederhorst den Berg",1394JD,12-06,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27174342,5.04618903
"Reeweg 12-07, 1394JD Nederhorst den Berg",1394JD,12-07,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27195414,5.04626881
"Reeweg 12-08, 1394JD Nederhorst den Berg",1394JD,12-08,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27174963,5.04599516
"Reeweg 12-09, 1394JD Nederhorst den Berg",1394JD,12-09,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27196587,5.04609234
"Reeweg 12-10, 1394JD Nederhorst den Berg",1394JD,12-10,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27175886,5.04589057
"Reeweg 12-13, 1394JD Nederhorst den Berg",1394JD,12-13,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27184641,5.04573871
"Reeweg 12-14, 1394JD Nederhorst den Berg",1394JD,12-14,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27193685,5.04576322
"Reeweg 12-15, 1394JD Nederhorst den Berg",1394JD,12-15,Reeweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27200824,5.04578012
"Reigerlaan 12, 1394CK Nederhorst den Berg",1394CK,12,Reigerlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25542405,5.04571407
"Rembrandt van Rijnhof 12, 1394EJ Nederhorst den Berg",1394EJ,12,Rembrandt van Rijnhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2638406,5.04088877
"Rivièrahof 12, 1394DC Nederhorst den Berg",1394DC,12,Rivièrahof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25362323,5.04770496
"Slotlaan 12, 1394BK Nederhorst den Berg",1394BK,12,Slotlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2597237,5.04380627
"Torenweg 12, 1394EB Nederhorst den Berg",1394EB,12,Torenweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26277162,5.03064567
"Turfstekerslaan 12, 1394KZ Nederhorst den Berg",1394KZ,12,Turfstekerslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25772645,5.04731562
"Uiterdijksehof 12, 1394JM Nederhorst den Berg",1394JM,12,Uiterdijksehof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25118044,5.04836793
"Vaartweg 12, 1394GL Nederhorst den Berg",1394GL,12,Vaartweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26367803,5.04660335
"Veenderij 12, 1394LB Nederhorst den Berg",1394LB,12,Veenderij,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25791812,5.04564015
"Venenburg 12, 1394NB Nederhorst den Berg",1394NB,12,Venenburg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25315209,5.04952452
"Vincent van Goghstraat 12, 1394EC Nederhorst den Berg",1394EC,12,Vincent van Goghstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26355979,5.04014389
"Vreelandseweg 12, 1394BM Nederhorst den Berg",1394BM,12,Vreelandseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25300447,5.04507361
"Wethouder Bloklaan 12, 1394BT Nederhorst den Berg",1394BT,12,Wethouder Bloklaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25168207,5.04777834
"Wilgenlaan 12, 1394JS Nederhorst den Berg",1394JS,12,Wilgenlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24919206,5.04775043
"Zoddeland 12, 1394KR Nederhorst den Berg",1394KR,12,Zoddeland,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25639856,5.04703938
"Eilandseweg 12a, 1394JE Nederhorst den Berg",1394JE,12a,Eilandseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27218168,5.02599691
"Hinderdam 12a, 1394JB Nederhorst den Berg",1394JB,12a,Hinderdam,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.28256104,5.05939826
"Hinderdam 12b, 1394JB Nederhorst den Berg",1394JB,12b,Hinderdam,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.28249789,5.05960896
"Acacialaan 13, 1394BV Nederhorst den Berg",1394BV,13,Acacialaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25216736,5.04776
"Aelbert Cuypstraat 13, 1394GE Nederhorst den Berg",1394GE,13,Aelbert Cuypstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26616561,5.0429948
"Ankeveensepad 13, 1394GW Nederhorst den Berg",1394GW,13,Ankeveensepad,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26455014,5.05499052
"Anton Mauvelaan 13, 1394EL Nederhorst den Berg",1394EL,13,Anton Mauvelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26528119,5.03869488
"Cederlaan 13, 1394JV Nederhorst den Berg",1394JV,13,Cederlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25068257,5.04684073
"Dammerweg 13, 1394GM Nederhorst den Berg",1394GM,13,Dammerweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26667662,5.04643612
"De Biezen 13, 1394LR Nederhorst den Berg",1394LR,13,De Biezen,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.259087,5.04741429
"De Grienden 13, 1394KS Nederhorst den Berg",1394KS,13,De Grienden,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2569728,5.0479799
"Dobbelaan 13, 1394LL Nederhorst den Berg",1394LL,13,Dobbelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26051383,5.04620991
"Eilandseweg 13, 1394JE Nederhorst den Berg",1394JE,13,Eilandseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.27215447,5.02572446
"Esdoornlaan 13, 1394BR Nederhorst den Berg",1394BR,13,Esdoornlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25127244,5.04598022
"Fazantelaan 13, 1394CH Nederhorst den Berg",1394CH,13,Fazantelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25421486,5.04715858
"Frans Halshof 13, 1394ER Nederhorst den Berg",1394ER,13,Frans Halshof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26491572,5.03972316
"George Hendrik Breitnerlaan 13, 1394ET Nederhorst den Berg",1394ET,13,George Hendrik Breitnerlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26509507,5.04167438
"Hendrik Willem Mesdaglaan 13, 1394GC Nederhorst den Berg",1394GC,13,Hendrik Willem Mesdaglaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26615456,5.04210813
"Hinderdam 13, 1394JB Nederhorst den Berg",1394JB,13,Hinderdam,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2823289,5.05995684
"Jan Josephsz van Goyenstraat 13, 1394EN Nederhorst den Berg",1394EN,13,Jan Josephsz van Goyenstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26534089,5.04031196
"Jan Steenhof 13, 1394GA Nederhorst den Berg",1394GA,13,Jan Steenhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26595071,5.04019849
"Johannes Bosboomlaan 13, 1394EW Nederhorst den Berg",1394EW,13,Johannes Bosboomlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26624421,5.03914147
"Johannes Vermeerhof 13, 1394GG Nederhorst den Berg",1394GG,13,Johannes Vermeerhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26590565,5.0432312
"Jozef Israëlslaan 13, 1394EK Nederhorst den Berg",1394EK,13,Jozef Israëlslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26406018,5.04124806
"Kastanjelaan 13, 1394CB Nederhorst den Berg",1394CB,13,Kastanjelaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25224444,5.04564145
"Kievitslaan 13, 1394CP Nederhorst den Berg",1394CP,13,Kievitslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25459129,5.04678957
"Lange Wetering 13, 1394KC Nederhorst den Berg",1394KC,13,Lange Wetering,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25749121,5.04569821
"Legakker 13, 1394KV Nederhorst den Berg",1394KV,13,Legakker,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25735251,5.04747147
"Lijsterlaan 13, 1394CD Nederhorst den Berg",1394CD,13,Lijsterlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25360168,5.0464603
"Machineweg 13, 1394AS Nederhorst den Berg",1394AS,13,Machineweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25179552,5.07936545
"Meerlaan 13, 1394AB Nederhorst den Berg",1394AB,13,Meerlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25256835,5.04969004
"Meidoornhof 13, 1394JP Nederhorst den Berg",1394JP,13,Meidoornhof,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25236473,5.04630269
"Meidoornlaan 13, 1394BZ Nederhorst den Berg",1394BZ,13,Meidoornlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25178711,5.04653742
"Meindert Hobbemastraat 13, 1394EE Nederhorst den Berg",1394EE,13,Meindert Hobbemastraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.2643412,5.03996202
"Middenweg 13, 1394AC Nederhorst den Berg",1394AC,13,Middenweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24940073,5.06203637
"Middenweg 13-bov, 1394AC Nederhorst den Berg",1394AC,13-bov,Middenweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.24949041,5.06204294
"Nieuw Walden 13, 1394PA Nederhorst den Berg",1394PA,13,Nieuw Walden,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25253311,5.08306544
"Olmenlaan 13, 1394JT Nederhorst den Berg",1394JT,13,Olmenlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25038104,5.04816196
"Overmeerseweg 13, 1394BC Nederhorst den Berg",1394BC,13,Overmeerseweg,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26266817,5.04568779
"Patrijslaan 13, 1394CM Nederhorst den Berg",1394CM,13,Patrijslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25491349,5.04631845
"Paulus Potterstraat 13, 1394EZ Nederhorst den Berg",1394EZ,13,Paulus Potterstraat,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26640199,5.04083954
"Pieter de Hooghlaan 13, 1394GJ Nederhorst den Berg",1394GJ,13,Pieter de Hooghlaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.26622354,5.04437138
"Prunuslaan 13, 1394BW Nederhorst den Berg",1394BW,13,Prunuslaan,Nederhorst den Berg,Wijdemeren,verblijfsobject,52.25172541,5.04722152
